blogText,blogTime,blogForwardNum,blogCommentNum,blogLikeNum,comment_1_text,comment_1_likeNum,comment_2_text,comment_2_likeNum,comment_3_text,comment_3_likeNum,comment_4_text,comment_4_likeNum,comment_5_text,comment_5_likeNum,comment_6_text,comment_6_likeNum,comment_7_text,comment_7_likeNum,comment_8_text,comment_8_likeNum,comment_9_text,comment_9_likeNum,comment_10_text,comment_10_likeNum
为救治武汉新冠肺炎的重症和危重症患者降低病死率李兰娟院士团队来汉天每天和本地专家一起坚守在医院她带来的李氏人工肝系统四抗二平衡救治模式初显成效两名危重症患者转出了她在病房说这些危重症患者体内均出现了细胞因子风暴通过人工肝血液净化技术清除了炎症因子消除细胞因子风暴从而使患者呼吸困难症状得到改善提升了血氧饱和度这些病人肠道微生态往往是紊乱的我们要采取微生态平衡的治疗方法做好肠内营养补充微生态调节剂结合中医药治疗以减少细菌移位导致的继发感染来汉后李兰娟院士的日程每天都是满满的白天在医院观察患者病情变化与救治团队共同讨论救治方案同时还为浙江的危重症患者救治进行远程会诊与团队讨论科研攻关难题为国家疫情防控建言献策长江日报,2020-02-11 20:52,4774,4361,165037,李院士也要保重身体啊,22634,还有很多批李兰娟教授只为自己研究只用自己的成果为了提高自己的药物这种人的心里出于个人嫉妒自己没能力达不到就能用生出各种话造谣可惜真正有技术的人只管埋头做事根本不屑理会,19526,穿上防护服什么都没干已经开始累了更何况多岁的高龄致敬,14423,男友钟南山女有李兰娟,8438,给李老泼脏水的人真陋,6484,期待早日研制出治疗的药物,2185,李院士保重好身体,2099,他们是上天派来的天使,1603,又一个好消息,917,高效专业经验见成效敬佩,853
四川大学华西医院共派出余人的医疗队驰援武汉作为国家支援湖北抗疫医疗队赴武汉开展救治工作该校学生王钝创作从一名医学生的视角唱出了对老师前辈和梦想的敬意,2020-02-11 22:02,486,313,1927,唉说的是这么个道理,66,作为四川邻居真的很喜欢四川喜欢四川美食风景四川人美风景也美,70,,59,,,,,,,,,,,,,,
时许有网民举报长春一男子在居民楼乘坐电梯时不佩戴口罩并多次向电梯按键吐痰当日时该男子被传唤至派出所经讯问胡某对其行为供认不讳玉潭镇派出所依法对胡某给予行政拘留并处罚款元进行核酸检测确认其不是新冠肺炎感染者亦非疫情密切接触者,2020-02-11 22:09,587,2774,12079,是不是罚的太轻了这种是明知故犯,2471,一看穿的那流里流气的样子就知道不是个好东西,1230,不是这场疫情我们永远不知道自己身边到底有些什么憨批,965,让他把痰吃下去,747,枪毙,450,该死,432,处罚太轻建议终身监禁这样的人出来后报复心只会更强,308,这种人真是脑子有病,192,拘留日罚太少了,203,我想说脏话了这种人,85
同心协力共克时艰待到春暖花开时再来一碗热干面联合国粮农组织驻华代表马文森录制视频给中国抗疫加油给武汉加油,2020-02-11 22:43,268,333,1536,感谢,75,一定会早日回归到生活的正规上去我们要多一点信心,12,只要我们团结一心只要我们劲往一处使就可以战胜疫情,7,有你们的支持我相信我们一定会战胜一切的,7,武汉加油我们都在等你变好,3,有这么多外国友人一起支持为我们打气中国一定赢,4,一切困难都是暂时的相信我们一定很快就能好起来的,1,一定能迎接春暖花开的一天加油吧,0,这个时候我们一直团结一心在一起,0,,0
在召开的湖北疫情防控工作发布会上山东第一批援湖北医疗队领队张韬表示目前正严格按照国家卫健委诊疗方案执行躯体治疗与心理治疗并重对于普通患者医疗队采用中西医并重的诊疗方法中药诊疗方法在疾病早期介入取得了非常明显的成效对于重症患者存在基础性病症的老年患者病情易发展为重症与危重症须加强基础性病症治疗对于病情进展迅速的患者须有效识别并进行插管等呼吸支持治疗此外重症与危重症患者更适合集中管理与救治,2020-02-11 21:42,3372,10837,150728,求帮帮这位姐妹我外公岁了前几天在家里咳嗽不舒服后来发了四天烧自己退烧了但是还是不舒服没有胃口去了武汉市中医医院汉阳院区看病别人不敢收他岁数大了就打了营养针回去了这几天好点但是今天在床上动都动不了也不吃东西打了几次别人只是负责把你送到医院去,7859,说真的这次中药真的长脸了加油,6645,不管中药西药能治病的就是好药,5413,中医黑和公知慕洋犬这些群体是高度重合的居心叵测必须引起警惕,3246,嘻嘻我又来看评论里中医黑发疯了一群不学医的键盘侠拼命否定临床的成效到底是想笑死谁呢,2556,中药确实是心理治疗不可或缺的一环,1158,个个黑中药你们都是被骗大的吗江湖骗子太多了,852,黑中医的出来受喷,853,月经不调西药根本治不好只有中药调理,737,评论中有些脑残中医黑无论你对中医有多大偏见但是现在这个时候了不管中医还是西医能救人不就是好的吗现实是这次中医确实对治疗患者有很大的帮助中医确实治好了一些患者这是毋庸置疑的有些人就是愿意当睁眼瞎,676
郭昆是江西支援武汉医疗队重症组的一名医生他说医护人员早上点半起床点到更衣室穿戴防护设备后动作不能太大不能总抬头不能笑脖子不能随时转动就像一个机器人他说希望通过我们的努力让更多重症病人尽快好转,2020-02-11 22:19,196,282,1213,希望快点好起来辛苦白衣天使了让中国一切归于正常吧,80,谢谢,47,谢谢,36,,,,,,,,,,,,,,
湖北省住建厅发布关于印发湖北省住宅小区办公建筑新型冠状病毒肺炎疫情防控工作指南的通知通知指出住宅小区要实行封闭管理原则上只保留一个出入口人员进出必须测量体温并登记严禁体温超过的来访人员出入暂时关闭小区内会所图书馆活动室等人员聚集场所限制非本小区人员及车辆进入住宅小区通知强调办公建筑复工前应组织全面卫生清理和消毒明确办公建筑中央空调电梯卫生间等公共区域和设施的使用要求同时要加强办公室会议室餐厅地下停车场等部位的管理要求做好进出人员车辆的防控和登记尽量减少集中会议等聚集性活动必须召开的集中会议优先安排有外窗空调系统相对独立通风换气能力强的会议室人员间隔应在米以上且必须佩戴口罩提倡员工分散进餐或错峰用餐就餐时人员相隔距离保持米以上尽量停止使用集中式中央空调封闭内循环的风口如要使用应做好清洗消毒工作,2020-02-11 21:02,1733,11099,66707,才,8740,武汉领导班子猪一样的存在,7075,这都什么时候了别的省早就实行封闭了呵呵,2493,我们浙江都一个星期了,2570,湖北襄阳表示我们早就封小区了一些旧小区在巷子里巷子也封了我们不是才封的别骂我们,2287,那个武汉复工时间可以关注一下吗真的要号去上班吗现在都有这个了强烈要求武汉延迟复工时间,1257,不了解的话也先别急着杠湖北很多地方早就实行了宜昌封小区一个星期了小区里的车开出去都开不回来了区与区之间也都封了需要有专门的通行证才能通行,1003,有些人别杠好不好看清评论行不行有点判断力可不可以湖北人都在下面解释早就封了湖北各市各县包括武汉市都早已下过文件基本初一开始慢慢封了只是这次是全省下文件性质不一样别的地方没有哪个省下文件全省封的,725,其它省早都实行小区封闭管理了不知道湖北怎么现在才实施,552,湖北各地早就封小区了只是现在才发文件请你们这个不了解情况的不要瞎杠好吗,264
今天仅三个月大的女婴甜甜从海口市人民医院出院这是海南首个治愈出院的新冠肺炎确诊儿童病例甜甜是海南第号确诊病例常住地为湖北汉川市随家人自驾到武汉被确诊为新冠肺炎,2020-02-11 20:38,452,721,8657,恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜恭喜,746,恭喜小甜甜出院祝健康快乐成长,628,好消息小宝贝平安长大呀,240,这次疫情本不该大面积发生这一切从高福院士的不会人传人开始,210,呜呜呜希望海南的好消息多一点,93,甜甜小宝贝希望你以后的日子都甜甜甜平安健康,50,恭喜恭喜太好了,21,希望好消息越来越多,18,未来的日子里希望好消息一波又一波,10,一边严查死守一边要求复工一边没有口罩一边要求口罩想请问小微企业是球吗员工所在地不让回公司所在地不让进老板自己都买不到口罩去哪里发给员工这不是苹果发布会自唱自说请说之前结合点小微企业的实际情况,11
香港理工大学宣布研发了一套全自动快速多重诊断系统可于小时内检测出至种病原体包括新型冠状病毒项目负责人认为其技术在全球范围内属顶尖,2020-02-11 20:57,173,458,1891,不太相信香港,259,我只想说香港也就两位数的病例这个机器有没有做过临床实验准确率是多少理论上可行未必实际操作可以啊反正我目前是不相信的,163,澳门大学和内地合作早就研制出来了半个小时只不过没新闻报道而已,125,理工大学那个废青基地么反正我不太相信,64,不得不说香港有些技术的确是很优秀的比如当年的就是他们发现了在果子狸携带的有些东西不要排斥大家都是中国人邪恶的是暴徒而已不是香港人我们不要带着偏见,51,这技术挺牛的检测的成功率如何啊,14,这个效率也太高了,11,尽快把疑似检测完毕,13,香港厉害了尽快引进,8,这个效率也太高了,7
教育部有关负责人就中小学延期开学停课不停学有关问题答记者问教育部表示对上网学习的要求可借鉴一些地方好的做法对小学低年级上网学习不作统一硬性要求由家长和学生自愿选择对其他学段学生作出限时限量的具体规定避免学生网上学习时间过长同时不得强行要求学生每天上网打卡上传学习视频等防止增加学生不必要的负担,2020-02-11 21:50,330,984,7781,很多东西都是不强制的但是你敢不做吗,1142,说的挺轻松,509,你发新闻有什么用快发给各教育厅教育局教研室呀,576,这条消息怎样才能让导员和学校领导看到,420,神经病一样的规定网课好累,259,呵我们一天打卡三次,194,害我妹作业比平时上学的作业都多今天写的崩溃哭了半小时了,194,老师强调不强制然而别的孩子都打了卡,159,不要发给学生老师发给领导谢谢,138,怎么可能自愿选择,95
尼日利亚政府警告称一种不明病症在该国爆发患者会出现呕吐腹泻身体肿胀等症状该国首宗病例出现不到一周已有至少人感染名患者疑似在感染小时内不治身亡初期检测显示该疾病非埃博拉或拉萨热也与新冠肺炎无关卫生部长表示疾病可能是捕鱼时所用的化学物所致尼日利亚参议员呼吁卫生部尽快派专家检查疫区情况,2020-02-11 09:50,10496,24034,544552,去看原文翻译尼日利亚政府说政府怀疑是捕鱼用的化学品导致这个疾病就是说有可能不是病毒而是化学品中毒,85904,怎么了多灾多难的加油呀相信风雨之后便见彩虹,55312,看到这种新闻就好怕怕,38959,大自然的惩罚,25456,人家尼日利亚的原文是疑似捕鱼化学物质中毒到了这边截取最恐怖的一段并不是全文欺负国内的人不看外网新闻吗要不要脸,15567,今年中国也帮不了你们了,5805,没事可防可控,3234,我妈就在尼日利亚本来是要回国的但是国内疫情严重怕在机场感染就没回来商量等着疫情稳定了再回来希望妈妈在外面平平安安的,2767,先抓名传谣者不必恐慌有限人传人万家宴摆起来团拜会嗨起来物资充足有亿口罩红十会反应迅速建议尼日利亚开两会保证病例无增长,2600,大自然这是要全面反攻了吗,1806
